지점코드,지점명,측정항목,2026년1월,2026년2월,2026년3월,2026년4월,2026년5월,2026년6월,2026년7월,2026년8월,2026년9월,2026년 10월,2026년11월,2026년12월
2011A53,하빈천,불소(F),,,,,,,,,,,,
2011A53,하빈천,헥사클로로벤젠,,,,,,,,,,,,
2011A53,하빈천,포름알데히드,,,,,,,,,,,,
2011A53,하빈천,수은(Hg),,,,,,,,,,,,
2011A53,하빈천,수위,,,,,,,,,,,,
2011A53,하빈천,용해성 망간(Mn),,,,,,,,,,,,
2011A53,하빈천,암모니아성 질소(NH3-N),0.168,0.05,0.137,0.227,,,,,,,,
2011A53,하빈천,노말헥산추출물질,,,,,,,,,,,,
2011A53,하빈천,니켈(Ni),,,,,,,,,,,,
2011A53,하빈천,질산성질소(NO3-N),0.632,0.586,1.39,1.649,,,,,,,,
2011A53,하빈천,유기인,,,,,,,,,,,,
2011A53,하빈천,납(Pb),,,,,,,,,,,,
2011A53,하빈천,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
2011A53,하빈천,테트라클로로에틸렌(PCE),,,,,,,,,,,,
2011A53,하빈천,수소이온농도(pH),7.4,8,7.7,7.3,,,,,,,,
2011A53,하빈천,페놀류(phenols),,,,,,,,,,,,
2011A53,하빈천,인산염 인(PO4-P),0.024,0.007,0.013,0.038,,,,,,,,
2011A53,하빈천,셀레늄(Se),,,,,,,,,,,,
2011A53,하빈천,부유물질(SS),3.6,15.6,11.2,8.3,,,,,,,,
2011A53,하빈천,트리클로로에틸렌(TCE),,,,,,,,,,,,
2011A53,하빈천,총대장균군,,,,,,,,,,,,
2011A53,하빈천,수온,3.3,8.3,10.6,18.3,,,,,,,,
2011A53,하빈천,총질소(T-N),1.158,1.276,2.159,2.634,,,,,,,,
2011A53,하빈천,총유기탄소(TOC),5,7.6,6.4,5.6,,,,,,,,
2011A53,하빈천,총인(T-P),0.064,0.079,0.07,0.079,,,,,,,,
2011A53,하빈천,투명도,,,,,,,,,,,,
2011A53,하빈천,아연(Zn),,,,,,,,,,,,
2011A55,다사,음이온계면활성제(ABS),,,0,0,,,,,,,,
2011A55,다사,조류,,,,,,,,,,,,
2011A55,다사,유량,,,,,,,,,,,,
2011A55,다사,안티몬(Sb),,,0,0,,,,,,,,
2011A55,다사,비소(As),,,0,0,,,,,,,,
2011A55,다사,바륨(Ba),,,,,,,,,,,,
2011A55,다사,벤젠,,,,,,,,,,,,
2011A55,다사,생물화학적산소요구량(BOD),,,2.5,1.9,,,,,,,,
2011A55,다사,사염화탄소,,,,,,,,,,,,
2011A55,다사,카드뮴(Cd),,,0,0,,,,,,,,
2011A55,다사,클로로포름,,,,,,,,,,,,
2011A55,다사,염소이온(Cl-),,,,,,,,,,,,
2011A55,다사,클로로필-a(Chlorophyll-a),,,12.8,19.9,,,,,,,,
2011A55,다사,시안(CN),,,0,0,,,,,,,,
2011A55,다사,화학적산소요구량(COD),,,6.2,6,,,,,,,,
2011A55,다사,색도,,,,,,,,,,,,
2011A55,다사,크롬(Cr),,,,,,,,,,,,
2011A55,다사,6가크롬(Cr6+),,,0,0,,,,,,,,
2011A55,다사,구리(Cu),,,,,,,,,,,,
2011A55,다사,"1,2,-다이클로로에탄",,,,,,,,,,,,
2011A55,다사,다이클로로메탄,,,,,,,,,,,,
2011A55,다사,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
2011A55,다사,"1,4-다이옥세인",,,,,,,,,,,,
2011A55,다사,용존산소(DO),,,12.2,10.4,,,,,,,,
2011A55,다사,용존총질소(DTN),,,2.816,2.369,,,,,,,,
2011A55,다사,용존총인(DTP),,,0.008,0.011,,,,,,,,
2011A55,다사,전기전도도(EC),,,338,241,,,,,,,,
2011A55,다사,분원성대장균군,,,6,133,,,,,,,,
2011A55,다사,용해성 철(Fe),,,,,,,,,,,,
2011A55,다사,불소(F),,,,,,,,,,,,
2011A55,다사,헥사클로로벤젠,,,,,,,,,,,,
2011A55,다사,포름알데히드,,,,,,,,,,,,
2011A55,다사,수은(Hg),,,0,0,,,,,,,,
2011A55,다사,수위,,,,,,,,,,,,
2011A55,다사,용해성 망간(Mn),,,,,,,,,,,,
2011A55,다사,암모니아성 질소(NH3-N),,,0.035,0.058,,,,,,,,
2011A55,다사,노말헥산추출물질,,,,,,,,,,,,
2011A55,다사,니켈(Ni),,,,,,,,,,,,
2011A55,다사,질산성질소(NO3-N),,,2.514,1.959,,,,,,,,
2011A55,다사,유기인,,,,,,,,,,,,
2011A55,다사,납(Pb),,,0,0,,,,,,,,
2011A55,다사,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
2011A55,다사,테트라클로로에틸렌(PCE),,,,,,,,,,,,
2011A55,다사,수소이온농도(pH),,,8.5,7.7,,,,,,,,
2011A55,다사,페놀류(phenols),,,0,0,,,,,,,,
2011A55,다사,인산염 인(PO4-P),,,0.002,0.002,,,,,,,,
2011A55,다사,셀레늄(Se),,,,,,,,,,,,
2011A55,다사,부유물질(SS),,,4.4,5.7,,,,,,,,
2011A55,다사,트리클로로에틸렌(TCE),,,,,,,,,,,,
2011A55,다사,총대장균군,,,200,2058,,,,,,,,
2011A55,다사,수온,,,9.6,14.8,,,,,,,,
2011A55,다사,총질소(T-N),,,2.976,2.521,,,,,,,,
2011A55,다사,총유기탄소(TOC),,,3.6,3.4,,,,,,,,
2011A55,다사,총인(T-P),,,0.022,0.03,,,,,,,,
2011A55,다사,투명도,,,,,,,,,,,,
2011A55,다사,아연(Zn),,,,,,,,,,,,
2011A60,달성,음이온계면활성제(ABS),,,0,,,,,,,,,
2011A60,달성,조류,,,,,,,,,,,,
2011A60,달성,유량,,,,,,,,,,,,
2011A60,달성,안티몬(Sb),,,0,,,,,,,,,
2011A60,달성,비소(As),,,0,,,,,,,,,
2011A60,달성,바륨(Ba),,,,,,,,,,,,
2011A60,달성,벤젠,,,0,,,,,,,,,
2011A60,달성,생물화학적산소요구량(BOD),1.5,1.8,1.6,1.7,,,,,,,,
2011A60,달성,사염화탄소,,,0,,,,,,,,,
2011A60,달성,카드뮴(Cd),,,0,,,,,,,,,
2011A60,달성,클로로포름,,,0,,,,,,,,,
2011A60,달성,염소이온(Cl-),,,,,,,,,,,,
2011A60,달성,클로로필-a(Chlorophyll-a),13.2,17,15.9,14.4,,,,,,,,
2011A60,달성,시안(CN),,,0,,,,,,,,,
2011A60,달성,화학적산소요구량(COD),6.1,6.2,5.8,6.2,,,,,,,,
2011A60,달성,색도,,,,,,,,,,,,
2011A60,달성,크롬(Cr),,,,,,,,,,,,
2011A60,달성,6가크롬(Cr6+),,,0,,,,,,,,,
2011A60,달성,구리(Cu),,,,,,,,,,,,
2011A60,달성,"1,2,-다이클로로에탄",,,0,,,,,,,,,
2011A60,달성,다이클로로메탄,,,0,,,,,,,,,
2011A60,달성,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
2011A60,달성,"1,4-다이옥세인",,,,,,,,,,,,
2011A60,달성,용존산소(DO),13.4,14,12.7,11,,,,,,,,
2011A60,달성,용존총질소(DTN),2.805,2.749,2.775,2.335,,,,,,,,
2011A60,달성,용존총인(DTP),0.006,0.006,0.015,0.009,,,,,,,,
2011A60,달성,전기전도도(EC),357,418,410,310,,,,,,,,
2011A60,달성,분원성대장균군,0,0,0,0,,,,,,,,
2011A60,달성,용해성 철(Fe),,,,,,,,,,,,
2011A60,달성,불소(F),,,,,,,,,,,,
2011A60,달성,헥사클로로벤젠,,,,,,,,,,,,
2011A60,달성,포름알데히드,,,,,,,,,,,,
2011A60,달성,수은(Hg),,,0,,,,,,,,,
2011A60,달성,수위,,,,,,,,,,,,
2011A60,달성,용해성 망간(Mn),,,,,,,,,,,,
2011A60,달성,암모니아성 질소(NH3-N),0.035,0.006,0.074,0.04,,,,,,,,
2011A60,달성,노말헥산추출물질,,,,,,,,,,,,
2011A60,달성,니켈(Ni),,,,,,,,,,,,
2011A60,달성,질산성질소(NO3-N),2.494,2.535,2.37,1.835,,,,,,,,
2011A60,달성,유기인,,,,,,,,,,,,
2011A60,달성,납(Pb),,,0,,,,,,,,,
2011A60,달성,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
2011A60,달성,테트라클로로에틸렌(PCE),,,0,,,,,,,,,
2011A60,달성,수소이온농도(pH),8.4,8.5,8.3,8.5,,,,,,,,
2011A60,달성,페놀류(phenols),0,0,0,0,,,,,,,,
2011A60,달성,인산염 인(PO4-P),0.001,0,0.001,0.004,,,,,,,,
2011A60,달성,셀레늄(Se),,,,,,,,,,,,
2011A60,달성,부유물질(SS),3,4.8,4.2,7.3,,,,,,,,
2011A60,달성,트리클로로에틸렌(TCE),,,0,,,,,,,,,
2011A60,달성,총대장균군,25,35,25,100,,,,,,,,
2011A60,달성,수온,4.2,5.1,10.5,17.5,,,,,,,,
2011A60,달성,총질소(T-N),2.888,2.806,2.887,2.4,,,,,,,,
2011A60,달성,총유기탄소(TOC),2.7,2.6,2.8,2.9,,,,,,,,
2011A60,달성,총인(T-P),0.014,0.015,0.027,0.025,,,,,,,,
2011A60,달성,투명도,,,,,,,,,,,,
2011A60,달성,아연(Zn),,,,,,,,,,,,
2012A10,죽장천,음이온계면활성제(ABS),,,0,,,,,,,,,
2012A10,죽장천,조류,,,,,,,,,,,,
2012A10,죽장천,유량,3.67,4,8,11,,,,,,,,
2012A10,죽장천,안티몬(Sb),,,0,,,,,,,,,
2012A10,죽장천,비소(As),,,0,,,,,,,,,
2012A10,죽장천,바륨(Ba),,,,,,,,,,,,
2012A10,죽장천,벤젠,,,,,,,,,,,,
2012A10,죽장천,생물화학적산소요구량(BOD),1.4,1.7,1.6,2,,,,,,,,
2012A10,죽장천,사염화탄소,,,,,,,,,,,,
2012A10,죽장천,카드뮴(Cd),,,0,,,,,,,,,
2012A10,죽장천,클로로포름,,,,,,,,,,,,
2012A10,죽장천,염소이온(Cl-),,,,,,,,,,,,
2012A10,죽장천,클로로필-a(Chlorophyll-a),1.7,1.8,1.9,1.9,,,,,,,,
2012A10,죽장천,시안(CN),,,0,,,,,,,,,
2012A10,죽장천,화학적산소요구량(COD),1.1,0.9,0.9,1.9,,,,,,,,
2012A10,죽장천,색도,,,,,,,,,,,,
2012A10,죽장천,크롬(Cr),,,,,,,,,,,,
2012A10,죽장천,6가크롬(Cr6+),,,0,,,,,,,,,
2012A10,죽장천,구리(Cu),,,,,,,,,,,,
2012A10,죽장천,"1,2,-다이클로로에탄",,,,,,,,,,,,
2012A10,죽장천,다이클로로메탄,,,,,,,,,,,,
2012A10,죽장천,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
2012A10,죽장천,"1,4-다이옥세인",,,,,,,,,,,,
2012A10,죽장천,용존산소(DO),12,11.9,10.9,10.2,,,,,,,,
2012A10,죽장천,용존총질소(DTN),1.335,1.514,1.386,2.798,,,,,,,,
2012A10,죽장천,용존총인(DTP),0.004,0.007,0.006,0.011,,,,,,,,
2012A10,죽장천,전기전도도(EC),117,126,181,192,,,,,,,,
2012A10,죽장천,분원성대장균군,6,20,24,10,,,,,,,,
2012A10,죽장천,용해성 철(Fe),,,,,,,,,,,,
2012A10,죽장천,불소(F),,,,,,,,,,,,
2012A10,죽장천,헥사클로로벤젠,,,,,,,,,,,,
2012A10,죽장천,포름알데히드,,,,,,,,,,,,
2012A10,죽장천,수은(Hg),,,0,,,,,,,,,
2012A10,죽장천,수위,,,,,,,,,,,,
2012A10,죽장천,용해성 망간(Mn),,,,,,,,,,,,
2012A10,죽장천,암모니아성 질소(NH3-N),0.012,0.023,0.02,0.035,,,,,,,,
2012A10,죽장천,노말헥산추출물질,,,,,,,,,,,,
2012A10,죽장천,니켈(Ni),,,,,,,,,,,,
2012A10,죽장천,질산성질소(NO3-N),1.191,1.236,1.144,2.567,,,,,,,,
2012A10,죽장천,유기인,,,,,,,,,,,,
2012A10,죽장천,납(Pb),,,0,,,,,,,,,
2012A10,죽장천,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
2012A10,죽장천,테트라클로로에틸렌(PCE),,,,,,,,,,,,
2012A10,죽장천,수소이온농도(pH),8.1,7.9,8,7.1,,,,,,,,
2012A10,죽장천,페놀류(phenols),0,0,0,0,,,,,,,,
2012A10,죽장천,인산염 인(PO4-P),0.002,0.002,0.001,0.006,,,,,,,,
2012A10,죽장천,셀레늄(Se),,,,,,,,,,,,
2012A10,죽장천,부유물질(SS),0.4,1.7,2.1,3.5,,,,,,,,
2012A10,죽장천,트리클로로에틸렌(TCE),,,,,,,,,,,,
2012A10,죽장천,총대장균군,110,210,320,120,,,,,,,,
2012A10,죽장천,수온,5.5,3.6,6.9,9.3,,,,,,,,
2012A10,죽장천,총질소(T-N),1.581,1.65,1.525,2.968,,,,,,,,
2012A10,죽장천,총유기탄소(TOC),0.6,0.5,0.6,1.5,,,,,,,,
2012A10,죽장천,총인(T-P),0.008,0.013,0.011,0.019,,,,,,,,
2012A10,죽장천,투명도,,,,,,,,,,,,
2012A10,죽장천,아연(Zn),,,,,,,,,,,,
2012A20,금호강1,음이온계면활성제(ABS),,,0,,,,,,,,,
2012A20,금호강1,조류,,,,,,,,,,,,
2012A20,금호강1,유량,,,,,,,,,,,,
2012A20,금호강1,안티몬(Sb),,,0,,,,,,,,,
2012A20,금호강1,비소(As),,,0,,,,,,,,,
2012A20,금호강1,바륨(Ba),,,,,,,,,,,,
2012A20,금호강1,벤젠,,,,,,,,,,,,
2012A20,금호강1,생물화학적산소요구량(BOD),0.5,1,0.8,0.7,,,,,,,,
2012A20,금호강1,사염화탄소,,,,,,,,,,,,
2012A20,금호강1,카드뮴(Cd),,,0,,,,,,,,,
2012A20,금호강1,클로로포름,,,,,,,,,,,,
2012A20,금호강1,염소이온(Cl-),,,,,,,,,,,,
2012A20,금호강1,클로로필-a(Chlorophyll-a),2.9,1.3,2.8,2.6,,,,,,,,
2012A20,금호강1,시안(CN),,,0,,,,,,,,,
2012A20,금호강1,화학적산소요구량(COD),6,4.6,4.8,5.3,,,,,,,,
2012A20,금호강1,색도,,,,,,,,,,,,
2012A20,금호강1,크롬(Cr),,,,,,,,,,,,
2012A20,금호강1,6가크롬(Cr6+),,,0,,,,,,,,,
2012A20,금호강1,구리(Cu),,,,,,,,,,,,
2012A20,금호강1,"1,2,-다이클로로에탄",,,,,,,,,,,,
2012A20,금호강1,다이클로로메탄,,,,,,,,,,,,
2012A20,금호강1,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
2012A20,금호강1,"1,4-다이옥세인",,,,,,,,,,,,
2012A20,금호강1,용존산소(DO),13.5,12.3,11.3,10.7,,,,,,,,
2012A20,금호강1,용존총질소(DTN),1.888,1.255,1.394,1.472,,,,,,,,
2012A20,금호강1,용존총인(DTP),0.004,0.004,0.007,0.004,,,,,,,,
2012A20,금호강1,전기전도도(EC),178,168,204,178,,,,,,,,
2012A20,금호강1,분원성대장균군,2,4,6,0,,,,,,,,
2012A20,금호강1,용해성 철(Fe),,,,,,,,,,,,
2012A20,금호강1,불소(F),,,,,,,,,,,,
2012A20,금호강1,헥사클로로벤젠,,,,,,,,,,,,
2012A20,금호강1,포름알데히드,,,,,,,,,,,,
2012A20,금호강1,수은(Hg),,,0,,,,,,,,,
2012A20,금호강1,수위,,,,,,,,,,,,
2012A20,금호강1,용해성 망간(Mn),,,,,,,,,,,,
2012A20,금호강1,암모니아성 질소(NH3-N),0.02,0,0.016,0,,,,,,,,
2012A20,금호강1,노말헥산추출물질,,,,,,,,,,,,
2012A20,금호강1,니켈(Ni),,,,,,,,,,,,
2012A20,금호강1,질산성질소(NO3-N),1.062,1.12,1.358,1.155,,,,,,,,
2012A20,금호강1,유기인,,,,,,,,,,,,
2012A20,금호강1,납(Pb),,,0,,,,,,,,,
2012A20,금호강1,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
2012A20,금호강1,테트라클로로에틸렌(PCE),,,,,,,,,,,,
2012A20,금호강1,수소이온농도(pH),8.6,7.7,7.9,8.2,,,,,,,,
2012A20,금호강1,페놀류(phenols),0,0,0,0,,,,,,,,
2012A20,금호강1,인산염 인(PO4-P),0.003,0,0.003,0,,,,,,,,
2012A20,금호강1,셀레늄(Se),,,,,,,,,,,,
2012A20,금호강1,부유물질(SS),0.6,0.6,7.4,0.8,,,,,,,,
2012A20,금호강1,트리클로로에틸렌(TCE),,,,,,,,,,,,
2012A20,금호강1,총대장균군,80,360,200,420,,,,,,,,
2012A20,금호강1,수온,2.8,7.8,9.5,14.2,,,,,,,,
2012A20,금호강1,총질소(T-N),2.275,1.465,1.489,1.528,,,,,,,,
2012A20,금호강1,총유기탄소(TOC),3,3.5,3,3,,,,,,,,
2012A20,금호강1,총인(T-P),0.007,0.005,0.028,0.007,,,,,,,,
2012A20,금호강1,투명도,,,,,,,,,,,,
2012A20,금호강1,아연(Zn),,,,,,,,,,,,
2012A21,고현천,음이온계면활성제(ABS),,,0,,,,,,,,,
2012A21,고현천,조류,,,,,,,,,,,,
2012A21,고현천,유량,,,,,,,,,,,,
2012A21,고현천,안티몬(Sb),,,0,,,,,,,,,
2012A21,고현천,비소(As),,,0,,,,,,,,,
2012A21,고현천,바륨(Ba),,,,,,,,,,,,
2012A21,고현천,벤젠,,,,,,,,,,,,
2012A21,고현천,생물화학적산소요구량(BOD),0.5,1.1,0.3,0.9,,,,,,,,
2012A21,고현천,사염화탄소,,,,,,,,,,,,
2012A21,고현천,카드뮴(Cd),,,0,,,,,,,,,
2012A21,고현천,클로로포름,,,,,,,,,,,,
2012A21,고현천,염소이온(Cl-),,,,,,,,,,,,
2012A21,고현천,클로로필-a(Chlorophyll-a),1.1,14.4,5,6.9,,,,,,,,
2012A21,고현천,시안(CN),,,0,,,,,,,,,
2012A21,고현천,화학적산소요구량(COD),2.1,3.4,2.5,3.8,,,,,,,,
2012A21,고현천,색도,,,,,,,,,,,,
2012A21,고현천,크롬(Cr),,,,,,,,,,,,
2012A21,고현천,6가크롬(Cr6+),,,0,,,,,,,,,
2012A21,고현천,구리(Cu),,,,,,,,,,,,
2012A21,고현천,"1,2,-다이클로로에탄",,,,,,,,,,,,
2012A21,고현천,다이클로로메탄,,,,,,,,,,,,
2012A21,고현천,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
2012A21,고현천,"1,4-다이옥세인",,,,,,,,,,,,
2012A21,고현천,용존산소(DO),14.3,12.2,15.6,10.4,,,,,,,,
2012A21,고현천,용존총질소(DTN),3.852,2.624,2.707,2.314,,,,,,,,
2012A21,고현천,용존총인(DTP),0.032,0.019,0.011,0.017,,,,,,,,
2012A21,고현천,전기전도도(EC),274,98,441,227,,,,,,,,
2012A21,고현천,분원성대장균군,15,13,21,6,,,,,,,,
2012A21,고현천,용해성 철(Fe),,,,,,,,,,,,
2012A21,고현천,불소(F),,,,,,,,,,,,
2012A21,고현천,헥사클로로벤젠,,,,,,,,,,,,
2012A21,고현천,포름알데히드,,,,,,,,,,,,
2012A21,고현천,수은(Hg),,,0,,,,,,,,,
2012A21,고현천,수위,,,,,,,,,,,,
2012A21,고현천,용해성 망간(Mn),,,,,,,,,,,,
2012A21,고현천,암모니아성 질소(NH3-N),0.04,0.029,0.073,0.017,,,,,,,,
2012A21,고현천,노말헥산추출물질,,,,,,,,,,,,
2012A21,고현천,니켈(Ni),,,,,,,,,,,,
2012A21,고현천,질산성질소(NO3-N),3.639,2.361,2.556,2.274,,,,,,,,
2012A21,고현천,유기인,,,,,,,,,,,,
2012A21,고현천,납(Pb),,,0,,,,,,,,,
2012A21,고현천,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
2012A21,고현천,테트라클로로에틸렌(PCE),,,,,,,,,,,,
2012A21,고현천,수소이온농도(pH),7.2,6.7,8.3,8.6,,,,,,,,
2012A21,고현천,페놀류(phenols),0,0,0,0,,,,,,,,
2012A21,고현천,인산염 인(PO4-P),0.034,0.014,0.008,0.012,,,,,,,,
2012A21,고현천,셀레늄(Se),,,,,,,,,,,,
2012A21,고현천,부유물질(SS),1,2.8,0.2,2.6,,,,,,,,
2012A21,고현천,트리클로로에틸렌(TCE),,,,,,,,,,,,
2012A21,고현천,총대장균군,4600,740,280,2400,,,,,,,,
2012A21,고현천,수온,1.8,5.2,5.8,20.3,,,,,,,,
2012A21,고현천,총질소(T-N),3.945,2.709,2.849,2.357,,,,,,,,
2012A21,고현천,총유기탄소(TOC),1.2,1.5,1.4,2.2,,,,,,,,
2012A21,고현천,총인(T-P),0.043,0.024,0.013,0.032,,,,,,,,
2012A21,고현천,투명도,,,,,,,,,,,,
2012A21,고현천,아연(Zn),,,,,,,,,,,,
2012A22,신령천,음이온계면활성제(ABS),,,,,,,,,,,,
2012A22,신령천,조류,,,,,,,,,,,,
2012A22,신령천,유량,0.022,0.009,0.011,0.879,,,,,,,,
2012A22,신령천,안티몬(Sb),,,,,,,,,,,,
2012A22,신령천,비소(As),,,,,,,,,,,,
2012A22,신령천,바륨(Ba),,,,,,,,,,,,
2012A22,신령천,벤젠,,,,,,,,,,,,
2012A22,신령천,생물화학적산소요구량(BOD),2,3.5,3.3,1.8,,,,,,,,
2012A22,신령천,사염화탄소,,,,,,,,,,,,
2012A22,신령천,카드뮴(Cd),,,,,,,,,,,,
2012A22,신령천,클로로포름,,,,,,,,,,,,
2012A22,신령천,염소이온(Cl-),,,,,,,,,,,,
2012A22,신령천,클로로필-a(Chlorophyll-a),,,,,,,,,,,,
2012A22,신령천,시안(CN),,,,,,,,,,,,
2012A22,신령천,화학적산소요구량(COD),5.4,6.7,8.3,6.3,,,,,,,,
2012A22,신령천,색도,,,,,,,,,,,,
2012A22,신령천,크롬(Cr),,,,,,,,,,,,
2012A22,신령천,6가크롬(Cr6+),,,,,,,,,,,,
2012A22,신령천,구리(Cu),,,,,,,,,,,,
2012A22,신령천,"1,2,-다이클로로에탄",,,,,,,,,,,,
2012A22,신령천,다이클로로메탄,,,,,,,,,,,,
2012A22,신령천,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
2012A22,신령천,"1,4-다이옥세인",,,,,,,,,,,,
2012A22,신령천,용존산소(DO),14.3,13,11.9,8.8,,,,,,,,
2012A22,신령천,용존총질소(DTN),,,,,,,,,,,,
2012A22,신령천,용존총인(DTP),,,,,,,,,,,,
2012A22,신령천,전기전도도(EC),575,554,573,451,,,,,,,,
2012A22,신령천,분원성대장균군,,,,,,,,,,,,
2012A22,신령천,용해성 철(Fe),,,,,,,,,,,,
2012A22,신령천,불소(F),,,,,,,,,,,,
2012A22,신령천,헥사클로로벤젠,,,,,,,,,,,,
2012A22,신령천,포름알데히드,,,,,,,,,,,,
2012A22,신령천,수은(Hg),,,,,,,,,,,,
2012A22,신령천,수위,,,,,,,,,,,,
2012A22,신령천,용해성 망간(Mn),,,,,,,,,,,,
2012A22,신령천,암모니아성 질소(NH3-N),,,,,,,,,,,,
2012A22,신령천,노말헥산추출물질,,,,,,,,,,,,
2012A22,신령천,니켈(Ni),,,,,,,,,,,,
2012A22,신령천,질산성질소(NO3-N),,,,,,,,,,,,
2012A22,신령천,유기인,,,,,,,,,,,,
2012A22,신령천,납(Pb),,,,,,,,,,,,
2012A22,신령천,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
2012A22,신령천,테트라클로로에틸렌(PCE),,,,,,,,,,,,
2012A22,신령천,수소이온농도(pH),8.4,8.4,8.8,8.7,,,,,,,,
2012A22,신령천,페놀류(phenols),,,,,,,,,,,,
2012A22,신령천,인산염 인(PO4-P),,,,,,,,,,,,
2012A22,신령천,셀레늄(Se),,,,,,,,,,,,
2012A22,신령천,부유물질(SS),6,5.6,6,4,,,,,,,,
2012A22,신령천,트리클로로에틸렌(TCE),,,,,,,,,,,,
2012A22,신령천,총대장균군,,,,,,,,,,,,
2012A22,신령천,수온,3.7,7.5,10.5,16,,,,,,,,
2012A22,신령천,총질소(T-N),11.972,7.464,7.62,10.836,,,,,,,,
2012A22,신령천,총유기탄소(TOC),3.1,4.5,4.9,4,,,,,,,,
2012A22,신령천,총인(T-P),0.031,0.056,0.036,0.043,,,,,,,,
2012A22,신령천,투명도,,,,,,,,,,,,
2012A22,신령천,아연(Zn),,,,,,,,,,,,
2012A25,금호강2,음이온계면활성제(ABS),,,,,,,,,,,,
2012A25,금호강2,조류,,,,,,,,,,,,
2012A25,금호강2,유량,6.155,8.642,8.394,12.065,,,,,,,,
2012A25,금호강2,안티몬(Sb),,,,,,,,,,,,
2012A25,금호강2,비소(As),,,,,,,,,,,,
2012A25,금호강2,바륨(Ba),,,,,,,,,,,,
2012A25,금호강2,벤젠,,,,,,,,,,,,
2012A25,금호강2,생물화학적산소요구량(BOD),1.3,2.5,2.5,1.5,,,,,,,,
2012A25,금호강2,사염화탄소,,,,,,,,,,,,
2012A25,금호강2,카드뮴(Cd),,,,,,,,,,,,
2012A25,금호강2,클로로포름,,,,,,,,,,,,
2012A25,금호강2,염소이온(Cl-),,,,,,,,,,,,
2012A25,금호강2,클로로필-a(Chlorophyll-a),,,,,,,,,,,,
2012A25,금호강2,시안(CN),,,,,,,,,,,,
2012A25,금호강2,화학적산소요구량(COD),5.7,6.8,6.7,6.2,,,,,,,,
2012A25,금호강2,색도,,,,,,,,,,,,
2012A25,금호강2,크롬(Cr),,,,,,,,,,,,
2012A25,금호강2,6가크롬(Cr6+),,,,,,,,,,,,
2012A25,금호강2,구리(Cu),,,,,,,,,,,,
2012A25,금호강2,"1,2,-다이클로로에탄",,,,,,,,,,,,
2012A25,금호강2,다이클로로메탄,,,,,,,,,,,,
2012A25,금호강2,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
2012A25,금호강2,"1,4-다이옥세인",,,,,,,,,,,,
2012A25,금호강2,용존산소(DO),14.2,12.5,12.1,9.6,,,,,,,,
2012A25,금호강2,용존총질소(DTN),,,,,,,,,,,,
2012A25,금호강2,용존총인(DTP),,,,,,,,,,,,
2012A25,금호강2,전기전도도(EC),298,270,289,289,,,,,,,,
2012A25,금호강2,분원성대장균군,,,,,,,,,,,,
2012A25,금호강2,용해성 철(Fe),,,,,,,,,,,,
2012A25,금호강2,불소(F),,,,,,,,,,,,
2012A25,금호강2,헥사클로로벤젠,,,,,,,,,,,,
2012A25,금호강2,포름알데히드,,,,,,,,,,,,
2012A25,금호강2,수은(Hg),,,,,,,,,,,,
2012A25,금호강2,수위,,,,,,,,,,,,
2012A25,금호강2,용해성 망간(Mn),,,,,,,,,,,,
2012A25,금호강2,암모니아성 질소(NH3-N),,,,,,,,,,,,
2012A25,금호강2,노말헥산추출물질,,,,,,,,,,,,
2012A25,금호강2,니켈(Ni),,,,,,,,,,,,
2012A25,금호강2,질산성질소(NO3-N),,,,,,,,,,,,
2012A25,금호강2,유기인,,,,,,,,,,,,
2012A25,금호강2,납(Pb),,,,,,,,,,,,
2012A25,금호강2,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
2012A25,금호강2,테트라클로로에틸렌(PCE),,,,,,,,,,,,
2012A25,금호강2,수소이온농도(pH),8.4,8.9,8.9,8.8,,,,,,,,
2012A25,금호강2,페놀류(phenols),,,,,,,,,,,,
2012A25,금호강2,인산염 인(PO4-P),,,,,,,,,,,,
2012A25,금호강2,셀레늄(Se),,,,,,,,,,,,
2012A25,금호강2,부유물질(SS),3.2,6,3.9,2.8,,,,,,,,
2012A25,금호강2,트리클로로에틸렌(TCE),,,,,,,,,,,,
2012A25,금호강2,총대장균군,,,,,,,,,,,,
2012A25,금호강2,수온,3.3,9.2,11.6,17,,,,,,,,
2012A25,금호강2,총질소(T-N),2.938,2.691,2.592,3.435,,,,,,,,
2012A25,금호강2,총유기탄소(TOC),3.5,5.2,4.4,4,,,,,,,,
2012A25,금호강2,총인(T-P),0.017,0.03,0.022,0.025,,,,,,,,
